time,strike,mid_price,spread
19:27:49,23450,307.0,4.0
19:28:18,23350,315.5,3.0
19:28:18,23400,309.0,4.0
19:28:18,23450,308.5,3.0
19:28:49,23350,316.0,4.0
19:28:49,23400,309.0,4.0
19:28:49,23450,307.0,4.0
19:29:19,23350,315.5,3.0
19:29:19,23400,308.5,3.0
19:29:19,23450,307.0,4.0
19:29:47,23350,315.0,4.0
19:29:47,23400,307.5,5.0
19:29:47,23450,307.0,4.0
19:30:19,23350,315.5,3.0
19:30:19,23400,309.0,4.0
19:30:19,23450,307.0,4.0
19:30:51,23350,315.0,4.0
19:30:51,23400,308.0,4.0
19:30:51,23450,306.5,5.0
19:31:19,23350,315.0,4.0
19:31:19,23400,307.0,4.0
19:31:19,23450,305.0,4.0
19:31:47,23350,314.0,4.0
19:31:47,23400,306.0,4.0
19:31:47,23450,304.0,2.0
19:32:21,23400,305.0,4.0
19:32:21,23450,304.0,4.0
19:32:21,23500,307.5,3.0
19:32:51,23400,298.5,3.0
19:32:51,23450,295.0,4.0
19:32:51,23500,297.5,3.0
19:33:19,23400,298.0,4.0
19:33:19,23450,294.5,3.0
19:33:19,23500,297.0,2.0
19:33:44,23400,299.5,3.0
19:33:44,23450,294.5,3.0
19:33:44,23500,297.5,3.0
19:34:19,23400,299.5,3.0
19:34:19,23450,296.0,4.0
19:34:19,23500,297.5,5.0
19:34:52,23400,300.0,2.0
19:34:52,23450,295.5,3.0
19:34:52,23500,298.5,5.0
19:35:22,23400,300.0,4.0
19:35:22,23450,295.5,3.0
19:35:22,23500,296.5,3.0
19:35:51,23400,300.5,3.0
19:35:51,23450,296.0,4.0
19:35:51,23500,298.0,4.0
19:36:19,23400,300.0,4.0
19:36:19,23450,296.0,4.0
19:36:19,23500,298.5,3.0
19:36:46,23400,300.5,3.0
19:36:46,23450,296.0,4.0
19:36:46,23500,298.5,5.0
19:37:20,23400,299.5,3.0
19:37:20,23450,296.0,4.0
19:37:20,23500,297.5,3.0
19:37:53,23400,300.0,4.0
19:37:53,23450,295.5,3.0
19:37:53,23500,298.0,4.0
19:38:22,23400,300.5,3.0
19:38:22,23450,297.0,4.0
19:38:22,23500,298.0,4.0
19:38:52,23400,301.0,4.0
19:38:52,23450,297.5,3.0
19:38:52,23500,300.0,4.0
19:39:06,23400,300.0,4.0
19:39:06,23450,297.5,3.0
19:39:06,23500,299.0,2.0
19:39:52,23400,299.5,3.0
19:39:52,23450,297.0,4.0
19:39:52,23500,300.5,3.0
19:40:15,23400,300.0,4.0
19:40:15,23450,297.5,3.0
19:40:15,23500,300.5,3.0
19:40:54,23400,301.0,4.0
19:40:54,23450,296.5,3.0
19:40:54,23500,298.0,4.0
19:41:22,23400,300.0,4.0
19:41:22,23450,295.5,3.0
19:41:22,23500,297.0,2.0
19:41:52,23400,299.5,3.0
19:41:52,23450,294.5,3.0
19:41:52,23500,296.0,4.0
19:42:19,23400,298.5,3.0
19:42:19,23450,294.5,3.0
19:42:19,23500,295.5,3.0
19:42:50,23400,299.0,4.0
19:42:50,23450,294.0,4.0
19:42:50,23500,294.5,3.0
19:43:24,23400,299.5,3.0
19:43:24,23450,293.0,4.0
19:43:24,23500,294.5,3.0
19:43:50,23400,299.0,4.0
19:43:50,23450,293.0,4.0
19:43:50,23500,294.0,4.0
19:44:25,23400,298.5,3.0
19:44:25,23450,294.0,4.0
19:44:25,23500,295.0,4.0
19:44:52,23400,298.5,3.0
19:44:52,23450,293.0,4.0
19:44:52,23500,294.5,3.0
19:45:09,23400,299.0,2.0
19:45:09,23450,293.0,4.0
19:45:09,23500,293.5,3.0
19:45:46,23400,298.5,3.0
19:45:46,23450,293.0,4.0
19:45:46,23500,294.5,5.0
19:46:25,23400,298.5,3.0
19:46:25,23450,293.0,4.0
19:46:25,23500,295.0,4.0
19:46:56,23400,297.5,3.0
19:46:56,23450,294.0,4.0
19:46:56,23500,296.0,4.0
19:47:26,23400,298.5,3.0
19:47:26,23450,295.0,4.0
19:47:26,23500,298.0,4.0
19:47:55,23400,300.0,4.0
19:47:55,23450,296.0,4.0
19:47:55,23500,297.5,3.0
19:48:19,23400,301.0,4.0
19:48:19,23450,298.5,3.0
19:48:19,23500,299.5,3.0
19:48:57,23400,302.0,2.0
19:48:57,23450,298.5,3.0
19:48:57,23500,300.0,4.0
19:49:27,23400,302.5,3.0
19:49:27,23450,297.0,4.0
19:49:27,23500,298.5,3.0
19:49:56,23400,301.5,3.0
19:49:56,23450,297.0,4.0
19:49:56,23500,298.0,4.0
19:50:23,23400,301.0,4.0
19:50:23,23450,297.0,4.0
19:50:23,23500,299.5,3.0
19:50:55,23400,301.0,4.0
19:50:55,23450,296.5,3.0
19:50:55,23500,299.0,4.0
19:51:28,23400,301.0,4.0
19:51:28,23450,297.5,5.0
19:51:28,23500,299.5,5.0
19:51:57,23400,300.0,4.0
19:51:57,23450,298.0,4.0
19:51:57,23500,299.5,5.0
19:52:27,23400,301.0,4.0
19:52:27,23450,297.5,5.0
19:52:27,23500,299.5,5.0
19:52:58,23400,301.5,3.0
19:52:58,23450,298.0,4.0
19:52:58,23500,299.5,3.0
19:53:12,23400,301.0,4.0
19:53:12,23450,298.0,4.0
19:53:12,23500,299.5,3.0
19:53:39,23400,301.0,4.0
19:53:39,23450,297.0,4.0
19:53:39,23500,300.5,5.0
19:54:28,23400,300.0,2.0
19:54:28,23450,296.0,4.0
19:54:28,23500,298.5,3.0
19:54:43,23400,300.5,3.0
19:54:43,23450,296.5,5.0
19:54:43,23500,299.0,2.0
19:55:26,23400,300.0,4.0
19:55:26,23450,296.0,4.0
19:55:26,23500,296.5,5.0
19:55:53,23400,300.5,3.0
19:55:53,23450,295.0,4.0
19:55:53,23500,296.0,4.0
19:56:28,23400,299.5,3.0
19:56:28,23450,295.0,4.0
19:56:28,23500,296.0,2.0
19:56:56,23400,300.5,3.0
19:56:56,23450,295.0,4.0
19:56:56,23500,295.0,4.0
19:57:28,23400,299.0,4.0
19:57:28,23450,295.0,4.0
19:57:28,23500,296.5,5.0
19:57:54,23400,299.5,3.0
19:57:54,23450,294.0,4.0
19:57:54,23500,295.5,3.0
19:58:24,23400,299.0,4.0
19:58:24,23450,295.5,5.0
19:58:24,23500,297.0,4.0
19:58:57,23400,298.0,4.0
19:58:57,23450,294.0,4.0
19:58:57,23500,296.0,4.0
19:59:23,23400,299.0,4.0
19:59:23,23450,294.5,5.0
19:59:23,23500,295.5,3.0
20:00:01,23400,297.0,4.0
20:00:01,23450,293.0,4.0
20:00:01,23500,295.0,4.0
20:00:23,23400,298.0,4.0
20:00:23,23450,294.0,4.0
20:00:23,23500,295.5,5.0
20:00:56,23400,298.0,4.0
20:00:56,23450,294.0,4.0
20:00:56,23500,297.0,4.0
20:01:24,23400,297.5,3.0
20:01:24,23450,293.5,5.0
20:01:24,23500,295.0,4.0
20:01:57,23400,298.0,4.0
20:01:57,23450,294.0,4.0
20:01:57,23500,295.0,4.0
20:02:29,23400,297.5,3.0
20:02:29,23450,293.0,4.0
20:02:29,23500,294.0,4.0
20:03:00,23400,297.5,5.0
20:03:00,23450,292.5,5.0
20:03:00,23500,293.5,3.0
20:03:30,23400,297.5,3.0
20:03:30,23450,293.0,4.0
20:03:30,23500,294.5,3.0
20:04:01,23400,298.0,4.0
20:04:01,23450,293.0,4.0
20:04:01,23500,294.5,5.0
20:04:32,23400,298.5,5.0
20:04:32,23450,293.5,5.0
20:04:32,23500,295.0,2.0
20:05:00,23400,299.0,4.0
20:05:00,23450,293.5,5.0
20:05:00,23500,295.0,4.0
20:05:09,23400,299.0,4.0
20:05:09,23450,293.5,5.0
20:05:09,23500,295.0,4.0
20:06:00,23400,299.5,3.0
20:06:00,23450,294.0,4.0
20:06:00,23500,294.5,3.0
20:06:28,23400,299.5,3.0
20:06:28,23450,293.5,3.0
20:06:28,23500,294.0,2.0
20:07:03,23400,298.5,3.0
20:07:03,23450,293.0,4.0
20:07:03,23500,293.0,4.0
20:07:29,23400,297.0,4.0
20:07:29,23450,291.5,3.0
20:07:29,23500,291.0,2.0
20:08:00,23400,296.0,2.0
20:08:00,23450,290.5,3.0
20:08:00,23500,290.0,2.0
20:08:34,23400,296.0,4.0
20:08:34,23450,291.0,4.0
20:08:34,23500,292.5,3.0
20:09:00,23400,296.0,4.0
20:09:00,23450,290.0,4.0
20:09:00,23500,290.0,4.0
20:09:33,23400,295.5,3.0
20:09:33,23450,290.0,4.0
20:09:33,23500,289.5,3.0
20:10:03,23400,295.5,3.0
20:10:03,23450,290.0,4.0
20:10:03,23500,288.5,3.0
20:10:31,23400,296.0,4.0
20:10:31,23450,289.5,3.0
20:10:31,23500,290.0,4.0
20:11:02,23400,296.5,3.0
20:11:02,23450,289.5,3.0
20:11:02,23500,290.5,3.0
20:11:28,23400,295.5,3.0
20:11:28,23450,289.5,3.0
20:11:28,23500,290.0,4.0
20:12:03,23400,296.0,4.0
20:12:03,23450,290.0,4.0
20:12:03,23500,290.0,4.0
20:12:34,23400,295.5,3.0
20:12:34,23450,289.0,4.0
20:12:34,23500,288.5,3.0
20:13:00,23400,295.5,3.0
20:13:00,23450,289.0,4.0
20:13:00,23500,288.5,3.0
20:13:34,23400,297.0,4.0
20:13:34,23450,289.0,4.0
20:13:34,23500,287.5,3.0
20:14:06,23400,296.5,3.0
20:14:06,23450,288.5,3.0
20:14:06,23500,286.5,3.0
20:14:26,23400,297.0,4.0
20:14:26,23450,288.5,3.0
20:14:26,23500,287.5,3.0
20:15:04,23400,296.5,3.0
20:15:04,23450,289.0,4.0
20:15:04,23500,287.5,3.0
20:15:35,23450,287.5,3.0
20:15:35,23500,285.0,4.0
20:15:35,23550,289.0,4.0
20:16:07,23450,286.0,4.0
20:16:07,23500,284.0,4.0
20:16:07,23550,287.0,4.0
20:16:34,23450,286.5,3.0
20:16:34,23500,283.0,4.0
20:16:34,23550,286.5,3.0
20:17:06,23450,287.0,4.0
20:17:06,23500,283.5,3.0
20:17:06,23550,287.0,4.0
20:17:36,23450,288.0,4.0
20:17:36,23500,284.0,4.0
20:17:36,23550,289.0,4.0
20:18:05,23450,288.0,4.0
20:18:05,23500,285.0,2.0
20:18:05,23550,288.5,3.0
20:18:36,23450,288.0,4.0
20:18:36,23500,284.0,4.0
20:18:36,23550,288.0,4.0
20:19:02,23450,288.0,4.0
20:19:02,23500,284.5,3.0
20:19:02,23550,287.5,3.0
20:19:35,23450,287.0,4.0
20:19:35,23500,284.5,3.0
20:19:35,23550,288.0,4.0
20:20:04,23450,288.0,4.0
20:20:04,23500,284.5,5.0
20:20:04,23550,288.5,3.0
20:20:34,23450,288.5,3.0
20:20:34,23500,283.5,3.0
20:20:34,23550,288.5,3.0
20:21:06,23450,288.0,4.0
20:21:06,23500,284.0,4.0
20:21:06,23550,289.0,4.0
20:21:37,23450,287.5,3.0
20:21:37,23500,285.0,2.0
20:21:37,23550,289.0,4.0
20:22:07,23450,288.0,4.0
20:22:07,23500,284.0,4.0
20:22:07,23550,287.5,3.0
20:22:32,23450,287.5,3.0
20:22:32,23500,282.5,3.0
20:22:32,23550,286.5,3.0
20:23:08,23450,287.5,3.0
20:23:08,23500,281.5,3.0
20:23:08,23550,284.5,5.0
20:23:39,23450,287.5,3.0
20:23:39,23500,284.0,4.0
20:23:39,23550,287.0,4.0
20:24:06,23450,287.0,4.0
20:24:06,23500,284.0,2.0
20:24:06,23550,287.5,3.0
20:24:39,23450,288.0,2.0
20:24:39,23500,284.0,2.0
20:24:39,23550,288.0,4.0
20:25:08,23450,288.5,3.0
20:25:08,23500,283.5,3.0
20:25:08,23550,287.5,3.0
20:25:40,23450,287.5,3.0
20:25:40,23500,284.5,3.0
20:25:40,23550,286.0,2.0
20:26:07,23450,288.0,4.0
20:26:07,23500,282.5,3.0
20:26:07,23550,286.5,3.0
20:26:32,23450,288.0,4.0
20:26:32,23500,284.0,4.0
20:26:32,23550,287.0,4.0
20:26:56,23450,288.0,4.0
20:26:56,23500,284.5,3.0
20:26:56,23550,287.0,4.0
20:27:40,23450,288.0,4.0
20:27:40,23500,283.5,3.0
20:27:40,23550,286.0,2.0
20:28:09,23450,288.0,4.0
20:28:09,23500,284.5,3.0
20:28:09,23550,286.0,4.0
20:28:33,23450,287.0,4.0
20:28:33,23500,283.0,2.0
20:28:33,23550,286.0,4.0
20:29:09,23450,288.5,3.0
20:29:09,23500,284.5,3.0
20:29:09,23550,287.0,4.0
20:29:33,23450,287.5,3.0
20:29:33,23500,284.0,2.0
20:29:33,23550,286.5,5.0
20:30:11,23450,287.0,4.0
20:30:11,23500,284.0,4.0
20:30:11,23550,287.0,4.0
20:30:36,23450,287.5,3.0
20:30:36,23500,283.5,5.0
20:30:36,23550,288.0,2.0
20:31:00,23450,287.5,3.0
20:31:00,23500,284.0,4.0
20:31:00,23550,287.0,2.0
20:31:42,23450,288.5,3.0
20:31:42,23500,284.5,3.0
20:31:42,23550,287.5,5.0
20:32:03,23450,288.0,4.0
20:32:03,23500,284.0,4.0
20:32:03,23550,288.0,4.0
20:32:38,23450,287.5,3.0
20:32:38,23500,284.5,3.0
20:32:38,23550,287.0,4.0
20:33:13,23450,288.0,4.0
20:33:13,23500,284.0,4.0
20:33:13,23550,286.5,5.0
20:33:42,23450,287.0,4.0
20:33:42,23500,283.5,3.0
20:33:42,23550,286.0,4.0
20:34:13,23450,287.5,5.0
20:34:13,23500,282.5,3.0
20:34:13,23550,285.0,4.0
20:34:33,23450,287.0,4.0
20:34:33,23500,283.0,4.0
20:34:33,23550,286.0,4.0
20:34:33,23450,287.5,3.0
20:34:33,23500,283.5,3.0
20:34:33,23550,285.0,4.0
20:35:43,23450,288.5,3.0
20:35:43,23500,284.0,2.0
20:35:43,23550,285.0,2.0
20:36:13,23450,288.0,4.0
20:36:13,23500,283.0,2.0
20:36:13,23550,285.0,4.0
20:36:44,23450,287.5,3.0
20:36:44,23500,283.0,4.0
20:36:44,23550,286.0,4.0
20:37:14,23450,289.0,4.0
20:37:14,23500,285.0,4.0
20:37:14,23550,288.0,4.0
20:37:42,23450,291.0,4.0
20:37:42,23500,287.0,4.0
20:37:42,23550,290.0,4.0
20:38:15,23450,290.0,4.0
20:38:15,23500,286.0,2.0
20:38:15,23550,290.0,4.0
20:38:44,23450,290.0,4.0
20:38:44,23500,287.0,4.0
20:38:44,23550,290.5,5.0
20:39:15,23450,289.0,4.0
20:39:15,23500,286.5,3.0
20:39:15,23550,291.5,3.0
20:39:41,23450,290.0,4.0
20:39:41,23500,286.5,3.0
20:39:41,23550,291.0,4.0
20:40:13,23450,290.0,4.0
20:40:13,23500,287.5,3.0
20:40:13,23550,291.5,3.0
20:40:25,23450,290.0,4.0
20:40:25,23500,288.0,4.0
20:40:25,23550,291.0,4.0
20:41:04,23450,291.0,4.0
20:41:04,23500,287.0,4.0
20:41:04,23550,291.0,4.0
20:41:46,23450,291.5,3.0
20:41:46,23500,285.5,3.0
20:41:46,23550,288.0,4.0
20:42:13,23450,290.0,4.0
20:42:13,23500,286.5,5.0
20:42:13,23550,291.0,4.0
20:42:44,23450,290.0,4.0
20:42:44,23500,287.0,4.0
20:42:44,23550,291.5,3.0
20:43:15,23450,290.0,4.0
20:43:15,23500,287.0,4.0
20:43:15,23550,290.5,3.0
20:43:44,23450,290.0,4.0
20:43:44,23500,287.5,3.0
20:43:44,23550,290.0,4.0
20:44:09,23450,290.0,4.0
20:44:09,23500,287.0,4.0
20:44:09,23550,291.0,4.0
20:44:37,23450,290.0,4.0
20:44:37,23500,287.0,4.0
20:44:37,23550,291.0,4.0
20:45:17,23450,290.0,4.0
20:45:17,23500,287.0,2.0
20:45:17,23550,290.0,4.0
20:45:43,23450,290.0,4.0
20:45:43,23500,286.0,4.0
20:45:43,23550,290.0,4.0
20:46:14,23450,290.0,4.0
20:46:14,23500,287.5,3.0
20:46:14,23550,290.5,3.0
20:46:40,23450,289.0,4.0
20:46:40,23500,287.0,4.0
20:46:40,23550,289.5,5.0
20:47:09,23450,290.0,4.0
20:47:09,23500,286.0,4.0
20:47:09,23550,290.5,3.0
20:47:39,23450,290.0,4.0
20:47:39,23500,286.0,4.0
20:47:39,23550,290.0,4.0
20:48:18,23450,290.0,4.0
20:48:18,23500,287.0,4.0
20:48:18,23550,290.5,5.0
20:48:40,23450,290.0,4.0
20:48:40,23500,286.0,4.0
20:48:40,23550,290.0,4.0
20:49:17,23450,290.0,4.0
20:49:17,23500,286.0,4.0
20:49:17,23550,289.5,5.0
20:49:47,23450,290.5,3.0
20:49:47,23500,286.0,4.0
20:49:47,23550,289.0,4.0
20:50:12,23450,290.5,3.0
20:50:12,23500,286.5,3.0
20:50:12,23550,290.0,4.0
20:50:44,23450,291.0,4.0
20:50:44,23500,287.0,4.0
20:50:44,23550,289.5,5.0
20:51:16,23450,290.0,4.0
20:51:16,23500,288.0,2.0
20:51:16,23550,291.0,4.0
20:51:47,23450,290.0,4.0
20:51:47,23500,286.5,3.0
20:51:47,23550,290.5,3.0
20:52:15,23450,290.0,4.0
20:52:15,23500,287.0,4.0
20:52:15,23550,290.0,4.0
20:52:49,23450,289.0,4.0
20:52:49,23500,287.5,3.0
20:52:49,23550,291.0,4.0
20:52:56,23450,290.0,4.0
20:52:56,23500,287.0,4.0
20:52:56,23550,291.0,4.0
20:53:35,23450,290.0,4.0
20:53:35,23500,287.0,2.0
20:53:35,23550,291.0,4.0
20:54:19,23450,290.5,3.0
20:54:19,23500,286.0,4.0
20:54:19,23550,289.0,4.0
20:54:47,23450,289.5,3.0
20:54:47,23500,284.5,3.0
20:54:47,23550,287.0,4.0
20:55:18,23450,289.5,3.0
20:55:18,23500,284.5,5.0
20:55:18,23550,285.5,3.0
20:55:50,23450,282.5,3.0
20:55:50,23500,278.0,2.0
20:55:50,23550,280.5,3.0
20:56:14,23450,282.0,4.0
20:56:14,23500,279.0,2.0
20:56:14,23550,281.5,3.0
20:56:45,23450,282.0,4.0
20:56:45,23500,279.0,2.0
20:56:45,23550,281.0,4.0
20:57:21,23450,282.0,4.0
20:57:21,23500,278.0,4.0
20:57:21,23550,283.0,4.0
20:57:36,23450,284.0,4.0
20:57:36,23500,280.5,3.0
20:57:36,23550,284.0,4.0
20:58:20,23450,284.0,4.0
20:58:20,23500,278.5,3.0
20:58:20,23550,282.0,4.0
20:58:50,23450,282.5,3.0
20:58:50,23500,277.0,2.0
20:58:50,23550,280.0,4.0
20:59:22,23450,281.5,3.0
20:59:22,23500,276.5,3.0
20:59:22,23550,278.5,5.0
20:59:43,23450,280.5,3.0
20:59:43,23500,273.5,3.0
20:59:43,23550,277.0,4.0
21:00:20,23450,281.0,4.0
21:00:20,23500,275.5,3.0
21:00:20,23550,278.5,3.0
21:00:47,23450,282.5,3.0
21:00:47,23500,275.5,3.0
21:00:47,23550,277.5,3.0
21:01:22,23450,282.0,4.0
21:01:22,23500,275.5,3.0
21:01:22,23550,278.5,3.0
21:01:51,23450,282.0,4.0
21:01:51,23500,277.0,2.0
21:01:51,23550,278.5,3.0
21:02:20,23450,282.5,3.0
21:02:20,23500,277.0,4.0
21:02:20,23550,279.5,3.0
21:02:48,23450,282.5,3.0
21:02:48,23500,276.0,4.0
21:02:48,23550,278.0,4.0
21:03:20,23450,282.0,4.0
21:03:20,23500,276.5,3.0
21:03:20,23550,277.5,3.0
21:03:49,23450,283.0,4.0
21:03:49,23500,275.5,3.0
21:03:49,23550,277.5,3.0
21:04:23,23450,282.0,4.0
21:04:23,23500,276.0,4.0
21:04:23,23550,277.0,4.0
21:04:54,23450,282.0,4.0
21:04:54,23500,275.5,3.0
21:04:54,23550,275.0,4.0
21:05:24,23450,281.5,3.0
21:05:24,23500,275.0,4.0
21:05:24,23550,275.5,3.0
21:05:53,23450,281.0,4.0
21:05:53,23500,274.0,2.0
21:05:53,23550,274.0,4.0
21:06:23,23450,281.5,5.0
21:06:23,23500,274.0,2.0
21:06:23,23550,274.0,2.0
21:06:44,23450,281.5,5.0
21:06:44,23500,274.5,3.0
21:06:44,23550,276.5,3.0
21:07:20,23450,283.5,3.0
21:07:20,23500,275.5,3.0
21:07:20,23550,276.5,3.0
21:07:55,23450,283.5,3.0
21:07:55,23500,276.0,2.0
21:07:55,23550,276.0,4.0
21:08:25,23450,282.5,5.0
21:08:25,23500,274.5,3.0
21:08:25,23550,275.5,3.0
21:08:52,23450,283.5,3.0
21:08:52,23500,274.5,3.0
21:08:52,23550,276.5,3.0
21:09:25,23450,283.0,4.0
21:09:25,23500,275.0,4.0
21:09:25,23550,276.0,4.0
21:09:55,23450,283.5,3.0
21:09:55,23500,275.5,3.0
21:09:55,23550,276.0,4.0
21:10:20,23450,283.5,3.0
21:10:20,23500,276.0,4.0
21:10:20,23550,276.0,4.0
21:10:55,23450,283.0,4.0
21:10:55,23500,275.0,2.0
21:10:55,23550,275.5,3.0
21:11:26,23450,284.0,4.0
21:11:26,23500,275.5,3.0
21:11:26,23550,276.0,4.0
21:11:46,23450,283.0,4.0
21:11:46,23500,275.0,4.0
21:11:46,23550,276.0,2.0
21:12:23,23450,283.0,4.0
21:12:23,23500,275.0,4.0
21:12:23,23550,276.0,4.0
21:12:53,23450,283.5,5.0
21:12:53,23500,276.0,4.0
21:12:53,23550,277.0,4.0
21:13:25,23450,283.0,4.0
21:13:25,23500,275.0,2.0
21:13:25,23550,277.0,4.0
21:13:50,23450,282.0,4.0
21:13:50,23500,275.0,4.0
21:13:50,23550,276.5,3.0
21:14:13,23450,282.5,3.0
21:14:13,23500,275.5,3.0
21:14:13,23550,276.0,4.0
21:14:49,23450,282.5,3.0
21:14:49,23500,275.0,4.0
21:14:49,23550,276.0,4.0
21:15:17,23450,283.0,4.0
21:15:17,23500,275.0,4.0
21:15:17,23550,276.5,3.0
21:15:56,23450,284.0,4.0
21:15:56,23500,275.0,4.0
21:15:56,23550,275.5,3.0
21:16:21,23450,284.0,4.0
21:16:21,23500,275.0,4.0
21:16:21,23550,275.5,5.0
21:16:43,23450,284.0,4.0
21:16:43,23500,275.5,3.0
21:16:43,23550,275.0,4.0
21:17:26,23450,284.0,4.0
21:17:26,23500,275.0,4.0
21:17:26,23550,275.0,2.0
21:17:57,23450,283.5,3.0
21:17:57,23500,275.5,3.0
21:17:57,23550,275.0,2.0
21:18:29,23500,275.5,3.0
21:18:29,23550,274.0,4.0
21:18:29,23600,278.5,3.0
21:18:57,23450,284.0,4.0
21:18:57,23500,275.0,4.0
21:18:57,23550,275.0,4.0
21:19:24,23450,284.0,4.0
21:19:24,23500,275.5,3.0
21:19:24,23550,274.0,4.0
21:19:59,23500,275.5,3.0
21:19:59,23550,274.0,2.0
21:19:59,23600,279.0,2.0
21:20:23,23500,275.5,5.0
21:20:23,23550,274.5,3.0
21:20:23,23600,277.0,4.0
21:21:14,23450,284.5,5.0
21:21:14,23500,275.0,2.0
21:21:14,23550,274.5,3.0
21:21:44,23500,275.5,3.0
21:21:44,23550,274.5,3.0
21:21:44,23600,278.0,4.0
21:22:17,23500,277.0,2.0
21:22:17,23550,274.0,4.0
21:22:17,23600,278.0,4.0
21:22:40,23500,276.5,3.0
21:22:40,23550,274.5,5.0
21:22:40,23600,278.5,5.0
21:23:22,23500,276.5,3.0
21:23:22,23550,274.0,4.0
21:23:22,23600,277.5,3.0
21:23:41,23500,275.0,4.0
21:23:41,23550,273.5,3.0
21:23:41,23600,277.0,4.0
21:24:22,23500,274.5,3.0
21:24:22,23550,273.5,3.0
21:24:22,23600,276.5,3.0
21:24:55,23500,276.0,4.0
21:24:55,23550,274.0,4.0
21:24:55,23600,277.5,3.0
21:25:17,23500,276.5,3.0
21:25:17,23550,276.0,2.0
21:25:17,23600,278.5,3.0
21:26:00,23500,277.0,4.0
21:26:00,23550,275.5,3.0
21:26:00,23600,278.5,3.0
21:26:30,23500,277.5,3.0
21:26:30,23550,275.5,3.0
21:26:30,23600,279.5,3.0
21:27:05,23450,288.0,4.0
21:27:05,23500,278.5,3.0
21:27:05,23550,277.5,3.0
21:27:34,23450,288.5,3.0
21:27:34,23500,279.0,2.0
21:27:34,23550,278.0,4.0
21:28:10,23450,288.0,4.0
21:28:10,23500,279.0,2.0
21:28:10,23550,278.0,4.0
21:28:41,23450,288.0,4.0
21:28:41,23500,279.0,4.0
21:28:41,23550,278.5,5.0
21:29:13,23450,287.5,3.0
21:29:13,23500,279.5,3.0
21:29:13,23550,278.5,5.0
21:29:45,23500,278.0,4.0
21:29:45,23550,278.0,4.0
21:29:45,23600,282.0,4.0
21:30:17,23500,274.0,4.0
21:30:17,23550,270.5,3.0
21:30:17,23600,272.5,3.0
21:30:49,23550,266.0,4.0
21:30:49,23600,264.0,4.0
21:30:49,23650,268.0,4.0
21:31:21,23550,263.5,5.0
21:31:21,23600,261.0,4.0
21:31:21,23650,265.0,4.0
21:31:53,23550,280.0,4.0
21:31:53,23600,277.5,3.0
21:31:53,23650,281.0,4.0
21:32:25,23500,288.0,4.0
21:32:25,23550,280.0,4.0
21:32:25,23600,278.5,3.0
21:32:56,23550,276.5,3.0
21:32:56,23600,274.0,2.0
21:32:56,23650,278.0,4.0
21:33:28,23550,275.5,5.0
21:33:28,23600,271.0,4.0
21:33:28,23650,272.5,5.0
21:34:00,23550,275.5,3.0
21:34:00,23600,271.0,4.0
21:34:00,23650,274.0,4.0
21:34:31,23550,273.5,5.0
21:34:31,23600,269.5,3.0
21:34:31,23650,274.0,4.0
21:35:04,23550,274.0,4.0
21:35:04,23600,270.0,4.0
21:35:04,23650,274.5,5.0
21:35:35,23550,274.0,4.0
21:35:35,23600,271.0,2.0
21:35:35,23650,274.0,4.0
21:36:06,23550,274.0,4.0
21:36:06,23600,271.0,4.0
21:36:06,23650,275.0,4.0
21:36:40,23550,276.0,4.0
21:36:40,23600,270.0,2.0
21:36:40,23650,271.5,3.0
21:37:11,23550,273.5,3.0
21:37:11,23600,268.0,4.0
21:37:11,23650,269.0,4.0
21:37:43,23550,278.5,3.0
21:37:43,23600,273.5,3.0
21:37:43,23650,274.0,4.0
21:38:15,23550,279.0,4.0
21:38:15,23600,274.0,4.0
21:38:15,23650,277.5,3.0
21:38:46,23550,279.0,4.0
21:38:46,23600,276.0,2.0
21:38:46,23650,279.0,4.0
21:39:16,23550,276.0,4.0
21:39:16,23600,273.0,4.0
21:39:16,23650,276.0,4.0
21:39:51,23550,274.0,4.0
21:39:51,23600,271.0,4.0
21:39:51,23650,276.5,3.0
21:40:23,23550,274.0,4.0
21:40:23,23600,272.0,4.0
21:40:23,23650,276.5,5.0
21:40:54,23550,274.0,4.0
21:40:54,23600,271.0,4.0
21:40:54,23650,273.5,3.0
21:41:26,23500,281.0,4.0
21:41:26,23550,273.5,3.0
21:41:26,23600,273.5,3.0
21:41:59,23500,281.5,3.0
21:41:59,23550,273.5,3.0
21:41:59,23600,272.0,4.0
21:42:31,23550,273.5,3.0
21:42:31,23600,271.0,4.0
21:42:31,23650,277.0,4.0
21:43:01,23550,275.0,2.0
21:43:01,23600,274.0,4.0
21:43:01,23650,279.5,3.0
21:43:33,23500,283.0,4.0
21:43:33,23550,275.5,3.0
21:43:33,23600,275.0,4.0
21:44:07,23550,273.5,3.0
21:44:07,23600,270.5,3.0
21:44:07,23650,274.5,3.0
21:44:32,23550,273.5,3.0
21:44:32,23600,271.0,4.0
21:44:32,23650,276.0,4.0
21:45:10,23550,275.0,4.0
21:45:10,23600,271.0,2.0
21:45:10,23650,273.0,4.0
21:45:42,23550,276.0,2.0
21:45:42,23600,270.0,2.0
21:45:42,23650,271.5,3.0
21:46:14,23550,276.5,3.0
21:46:14,23600,273.0,4.0
21:46:14,23650,275.5,3.0
21:46:45,23550,278.5,3.0
21:46:45,23600,273.5,3.0
21:46:45,23650,275.5,5.0
21:47:18,23550,278.0,4.0
21:47:18,23600,275.0,4.0
